polarity,filtered_text,sentiment,id,lang,text,subjectivity,Joe Biden,Raphael Warnock,Donald Trump,2022 Special Election,Biden 2024,2020 Election,Trump 2024,Herschel Walker,Democrats,2022 Midterm,Republicans
0.0,emmanuel pound agatha bernal jesse walker clyde bobby https://t.co/5qg4q5rr8u,Neutral,"Any[""1600736022488403973""]",en,Emmanuel Pound Agatha Bernal Jesse Walker Clyde Bobby #世界杯赛程 #YG棋牌 #BTI体育 https://t.co/5Qg4Q5RR8u,obj,false,false,false,false,false,false,false,true,false,false,false
0.38179999589920044,"as long as paul whelans own family supports the move, and they do, is all that should matter.",Positive,"Any[""1584339387256639488""]",en,"@TheEntertainah @espn @AdamSchefter As long as Paul Whelans own family supports the move, and they do, is all that should matter.",obj,false,false,true,false,false,false,false,false,false,false,false
0.7350999712944031,huh. he made the global comment to the one person who made the global comment. how u show you're better- which seems to be your point: scroll past and wish ted cruz and his family grace and healing with no qualifiers.,Positive,"Any[""1600736022488403969""]",en,@BunyardNora @Amazingginsu @hookskat @FPWellman @tedcruz Huh. He made the global comment to the one person who made the global comment. How u show you're better- which seems to be your point:  Scroll past and wish Ted Cruz and his family grace and healing with no qualifiers.,obj,false,false,false,false,false,false,false,false,true,false,false
0.0,"rusia liberó a la estrella de baloncesto de estados unidos, brittney griner, tras un intercambio de prisioneros de alto nivel. en tanto, eeuu liberó al ruso viktor bout, acusado de tráfico de armas. la liberación de griner tuvo un alto precio para gobierno de joe biden. https://t.co/2j4rnmxacd",Neutral,"Any[""1584349209683439618""]",es,"Rusia liberó a la estrella de baloncesto de Estados Unidos,  Brittney Griner, tras un  intercambio de prisioneros de alto nivel. En tanto, EEUU liberó al ruso Viktor Bout, acusado de tráfico de armas. La liberación de Griner tuvo un alto precio para gobierno de Joe Biden. https://t.co/2j4RnmXaCd",obj,true,false,false,false,false,false,false,false,false,false,false
-0.3181999921798706,rt ap: raphael warnock defeats herschel walker https://t.co/mxvpoloejy https://t.co/zjxcklgx7z,Negative,"Any[""1600736022488403973"", ""1600736022488403972""]",de,RT @OANN: AP: Raphael Warnock defeats Herschel Walker https://t.co/MXVPOlOEjY https://t.co/zJxcklgx7Z,obj,false,true,false,false,false,false,false,true,false,false,false
-0.27320000529289246,rt house republicans need to cut at least $1.5 trillion in spending from budget next year. to start.,Negative,"Any[""1600736022488403970""]",en,RT @TomFitton: House Republicans need to cut at least $1.5 trillion in spending from budget next year. To start.,obj,false,false,false,false,false,false,false,false,false,false,true
0.051600001752376556,jonathan walker sabrina may dana grey alston brewster https://t.co/tmz8xnwv38,Positive,"Any[""1600736022488403973""]",en,Jonathan Walker Sabrina May Dana Grey Alston Brewster #世界杯 #棋牌游戏 https://t.co/tMz8xNwv38,subj,false,false,false,false,false,false,false,true,false,false,false
0.8658000230789185,"rt after seeing how white women voted 68% for herschel walker, i think it’s a good time to revisit this brilliant truth tell…",Positive,"Any[""1600736022488403973""]",en,"RT @etanthomas36: After seeing how white women voted 68% for Herschel Walker, I think it’s a good time to revisit this brilliant truth tell…",obj,false,false,false,false,false,false,false,true,false,false,false
0.5626999735832214,"democrats engaged in a nationwide bribery of young voters by handing them a $10,000 check to motivate them to go to the polls and vote for their pals in the government. every court so far has struck down the student debt relief as an unconstitutional exercise of executive power. https://t.co/keinko7dfs",Positive,"Any[""1600736022488403969""]",en,"Democrats engaged in a nationwide bribery of young voters by handing them a $10,000 check to motivate them to go to the polls and vote for their pals in the government. Every court so far has struck down the student debt relief as an unconstitutional exercise of executive power. https://t.co/KeinkO7Dfs",obj,false,false,false,false,false,false,false,false,true,false,false
0.4018999934196472,oh yes they are that’s why they didn’t vote for the airhead.,Positive,"Any[""1600736022488403969""]",en,@Acyn Oh yes they are that’s why they didn’t vote for the airhead.,subj,false,false,false,false,false,false,false,false,true,false,false
-0.006500000134110451,rt wnba player for the merchant of death. this tops the vikings-cowboys herschel walker trade. unreal.,Negative,"Any[""1600736022488403973""]",en,RT @WhitlockJason: WNBA player for the Merchant of Death. This tops the Vikings-Cowboys Herschel Walker trade. Unreal.,obj,false,false,false,false,false,false,false,true,false,false,false
0.5267000198364258,"rt i can’t believe i’m saying it, but herschel walker deserves credit for immediately conceding the race and calling on h…",Positive,"Any[""1600736022488403973""]",en,"RT @RpsAgainstTrump: I can’t believe I’m saying it, but Herschel Walker deserves credit for immediately conceding the race and calling on h…",obj,false,false,false,false,false,false,false,true,false,false,false
0.0,most lopsided trade since the herschel walker for approximately 375 draft picks trade.,Neutral,"Any[""1600736022488403973""]",en,@WhitlockJason Most lopsided trade since the Herschel Walker for approximately 375 draft picks trade.,obj,false,false,false,false,false,false,false,true,false,false,false
0.0,starring donald trump...,Neutral,"Any[""1584339387256639488""]",en,@ksorbs Starring Donald Trump...,obj,false,false,true,false,false,false,false,false,false,false,false
0.9348999857902527,what about freedom of speech and expression that you and republicans have been so excited about since elon took over twitter! seriously so freedom of speech &amp; expression when approved by republicans standards! huh,Positive,"Any[""1600736022488403970""]",en,@SenateGOP What about Freedom of Speech and Expression that you and Republicans have been so excited about since Elon took over Twitter! Seriously so Freedom of Speech &amp; Expression when approved by Republicans Standards! Huh,obj,false,false,false,false,false,false,false,false,false,false,true
-0.025800000876188278,"rt yesterday: - trump organization guilty on all counts - special counsel jack smith subpoenaed officials in az, mi, and wi…",Negative,"Any[""1600736022488403972""]",en,"RT @mmpadellan: YESTERDAY:

- trump Organization guilty on ALL counts

- Special Counsel Jack Smith subpoenaed officials in AZ, MI, and WI…",obj,false,true,false,false,false,false,false,false,false,false,false
0.7002999782562256,"gop needs to woo the 16-25 yr olds. otherwise, they're getting brainwashed by the left into thinking 'making america great again' is a euphemism for fascism, white nationalism and banning abortions. they're luring young people with free stuff and no consequences for bad choices.",Positive,"Any[""1600736022488403969""]",en,"@BobLonsberry GOP needs to woo the 16-25 yr olds. Otherwise, they're getting brainwashed by the left into thinking 'making America great again' is a euphemism for fascism, white nationalism and banning abortions. They're luring young people with free stuff and no consequences for bad choices.",obj,false,false,false,false,false,false,false,false,true,false,false
0.0,did you mean to write donald trump?? https://t.co/px8u5bkmps,Neutral,"Any[""1584349209683439618"", ""1584339387256639488"", ""1600736022488403970""]",en,@GOP Did you mean to write Donald Trump??     https://t.co/pX8u5bkMps,obj,true,false,true,false,false,false,false,false,false,false,true
0.0,yeeessss!!!!! https://t.co/ifuvmf9kvz,Neutral,"Any[""1600736022488403969""]",und,Yeeessss!!!!! https://t.co/ifuVMf9kVz,subj,false,false,false,false,false,false,false,false,true,false,false
0.5267000198364258,"rt a new poll shows that 55% disapprove of biden's job performance, and yet democrats were able to gain control of the senate. s…",Positive,"Any[""1600736022488403969""]",en,"RT @mkolken: A new poll shows that 55% disapprove of Biden's job performance, and yet Democrats were able to gain control of the Senate.

S…",subj,false,false,false,false,false,false,false,false,true,false,false
0.6309999823570251,"rt kathy griffin is funny. oh, yes. she won a bunch of emmys. but kathy can also write an opinion piece that will blow you o…",Positive,"Any[""1584339387256639488""]",en,"RT @ejeancarroll: Kathy Griffin is funny. Oh, yes. She won a bunch of Emmys. BUT Kathy can also write an opinion piece that will blow you o…",obj,false,false,true,false,false,false,false,false,false,false,false
0.0,putin after pulling off the trade of the century with joe biden https://t.co/damcljqfzi,Neutral,"Any[""1584349209683439618""]",en,Putin after pulling off the trade of the century with Joe Biden https://t.co/DAmCljQfZi,obj,true,false,false,false,false,false,false,false,false,false,false
0.0,"rt 🔎 ce samedi, ce sera la cinquième fois que mbappé et walker s'affronteront en match officiel. on vous raconte les quatre prem…",Neutral,"Any[""1600736022488403973""]",fr,"RT @RMCsport: 🔎 Ce samedi, ce sera la cinquième fois que Mbappé et Walker s'affronteront en match officiel. On vous raconte les quatre prem…",subj,false,false,false,false,false,false,false,true,false,false,false
0.3612000048160553,"and if you don't know what a is, look that up. it's privilege that you didn't/don't have to know. ~ed https://t.co/ushf9nsgqq",Positive,"Any[""1600736022488403973"", ""1600736022488403972""]",en,"And if you don't know what a #Greenbook is, look that up. it's privilege that you didn't/don't have to know. ~ED @Tanmac78 https://t.co/UsHF9nSgQq",subj,false,true,false,false,false,false,false,true,false,false,false
0.0,rt joe biden just gave russia the kind of victory they always claimed trump would enable.,Neutral,"Any[""1584349209683439618""]",en,RT @StevenErtelt: Joe Biden just gave Russia the kind of victory they always claimed Trump would enable.,obj,true,false,false,false,false,false,false,false,false,false,false
0.3578000068664551,"true, but they didn't vote for you!!🟠🤡❤️",Positive,"Any[""1600736022488403970""]",en,"@KariLakeWarRoom True,  but they didn't vote for you!!🟠🤡❤️",subj,false,false,false,false,false,false,false,false,false,false,true
0.8475000262260437,please for the love of god do it!! https://t.co/arj8gip7nr,Positive,"Any[""1584349209683439618"", ""1600736022488403970""]",en,@GOP Please for the love of GOD do it!! https://t.co/Arj8gIP7nR,subj,true,false,false,false,false,false,false,false,false,false,true
-0.5105999708175659,"rt joe biden traded a guy called “the merchant of death,” for a wnba player. and left a us marine behind in russian prison in…",Negative,"Any[""1584349209683439618""]",en,"RT @ClayTravis: Joe Biden traded a guy called “The Merchant of Death,” for a WNBA player. And left a US marine behind in Russian prison in…",obj,true,false,false,false,false,false,false,false,false,false,false
-0.29600000381469727,"rt brittney griner has been freed &amp; joe biden sold out america to do it. who is the ""merchant of death"" she was traded for? we'l…",Negative,"Any[""1584349209683439618""]",en,"RT @scrowder: Brittney Griner has been freed &amp; Joe Biden sold out America to do it. Who is the ""Merchant of Death"" she was traded for? We'l…",obj,true,false,false,false,false,false,false,false,false,false,false
0.8019999861717224,rt biden helps free a prominent black athlete from prison… the former president and his republicans cohorts place black ath…,Positive,"Any[""1600736022488403970""]",en,RT @CyrusMMcQueen: Biden helps free a prominent Black athlete from prison… The former President and his Republicans cohorts place Black ath…,obj,false,false,false,false,false,false,false,false,false,false,true
0.0,"gay, black and trans gets you anything under this administration",Neutral,"Any[""1584349209683439618""]",en,"@CNN Gay, black and trans gets you anything under this administration",obj,true,false,false,false,false,false,false,false,false,false,false
-0.8723999857902527,the current administration doesn't see the border as a crisis now that trump isn't in power to blame. it wouldn't surprise me if they stack the court next so that they can give voting rights to the illegals since they are losing the populous in the states.,Negative,"Any[""1584349209683439618""]",en,@MarshaBlackburn The current administration doesn't see the border as a crisis now that Trump isn't in power to blame. It wouldn't surprise me if they stack the court next so that they can give voting rights to the illegals since they are losing the populous in the states.,subj,true,false,false,false,false,false,false,false,false,false,false
0.44040000438690186,lock you and that good weija up,Positive,"Any[""1584339387256639488""]",en,@joncoopertweets lock you and that good Weija up,subj,false,false,true,false,false,false,false,false,false,false,false
0.0,"rt 🚨| hoy joe biden anunció la liberación de la jugadora de la wnba brittney griner, que fue intercambiada por el traficante d…",Neutral,"Any[""1584349209683439618""]",es,"RT @EmmaRincon: 🚨| Hoy Joe Biden anunció la liberación de la jugadora de la WNBA Brittney Griner, que fue intercambiada por el traficante d…",subj,true,false,false,false,false,false,false,false,false,false,false
-0.4871000051498413,"election denier paul whelan? a dope smoking america hating basketball player for a dangerous russian arms dealer? ya, joe got it done alright. great job 🙄",Negative,"Any[""1584349209683439618""]",en,"@RepJeffries Election denier

Paul Whelan? A dope smoking America hating basketball player for a dangerous Russian arms dealer? Ya, Joe got it done alright. Great job 🙄",obj,true,false,false,false,false,false,false,false,false,false,false
-0.3312999904155731,should've left her there. why does she get set free? what about the others still stuck in russian prison?,Negative,"Any[""1584349209683439618""]",en,@bennyjohnson Should've left her there. Why does she get set free? What about the others still stuck in Russian prison? #FJB,subj,true,false,false,false,false,false,false,false,false,false,false
0.0,joe biden is a big a$$,Neutral,"Any[""1584349209683439618""]",en,@SaycheeseDGTL Joe Biden is a big a$$,subj,true,false,false,false,false,false,false,false,false,false,false
0.8126000165939331,"rt in wins 35 seats, leading in 5 seats; wins 18 seats &amp; is currently leading in 7 seats as counting…",Positive,"Any[""1600736022488403971""]",en,"RT @dna: In #HimachalPradesh, #Congress wins 35 seats, leading in 5 seats; #BJP wins 18 seats &amp; is currently leading in 7 seats as counting…",obj,false,false,false,true,false,false,false,false,false,false,false
0.47209998965263367,"but dude! ""crisis?"" a manufactured crisis to rile up your bigoted base ain't real just stop with acting like the majorityof us are on board with your alternative 'facts' because you're losing the parts of your party that have any actual talent and brains for leadership. https://t.co/hcak6ezxe4",Positive,"Any[""1584349209683439618"", ""1600736022488403970""]",en,"@GOP  

BUT DUDE! ""Crisis?"" a manufactured crisis to rile up your bigoted base ain't REAL

Just STOP with acting like the majorityof us are on board with your alternative 'facts'

Because you're losing the parts of your party that have any actual talent and brains for leadership. https://t.co/HCak6EZxe4",subj,true,false,false,false,false,false,false,false,false,false,true
0.27160000801086426,turns out inflation and gas prices weren’t very important to republicans.,Positive,"Any[""1600736022488403970""]",en,@HouseGOP @Jim_Jordan Turns out inflation and gas prices weren’t very important to republicans.   #Traitors,obj,false,false,false,false,false,false,false,false,false,false,true
0.5825999975204468,awesome!!! now stop all taxpayer funding to pbs and npr. they have several beg-a-thons during the year to fleece money.,Positive,"Any[""1600736022488403971""]",en,"@NEWSMAX Awesome!!!
Now stop all taxpayer funding to PBS and NPR.
They have several beg-a-thons during the year to fleece money.",obj,false,false,false,true,false,false,false,false,false,false,false
-0.30799999833106995,not cool! https://t.co/207gn2fklw,Negative,"Any[""1584349209683439618""]",en,Not cool! https://t.co/207gn2Fklw,obj,true,false,false,false,false,false,false,false,false,false,false
-0.7782999873161316,rt russia gone be mad as shit when herschel walker show up instead of the arms dealer,Negative,"Any[""1600736022488403973""]",en,RT @_CuznTWEETER: Russia gone be mad as shit when Herschel Walker show up instead of the arms dealer,obj,false,false,false,false,false,false,false,true,false,false,false
-0.8598999977111816,"otto stole something from nk, yet u guys wanted him released. whelan is accused of spying. your issue is not that she committed a crime. you don't like her political stance and that she's gay. if it was hershel walker who was arrested for marijuana you'd be ok with his release.",Negative,"Any[""1600736022488403973""]",en,"@tonikuehl12 @BfromCalgs @lissaemtb @WhiteHouse Otto stole something from NK, yet u guys wanted him released. Whelan is accused of spying. Your issue is not that she committed a crime. You don't like her political stance and that she's gay. If it was Hershel Walker who was arrested for Marijuana you'd be ok with his release.",subj,false,false,false,false,false,false,false,true,false,false,false
0.0,d list celebrities do not belong and are not quality candidates in any way.,Neutral,"Any[""1600736022488403969""]",en,@Acyn D List celebrities do not belong and are not quality candidates in any way.,obj,false,false,false,false,false,false,false,false,true,false,false
0.25,"rt 🚨read &amp; share🚨 “does anyone really believe that voters preferred gop state senate candidates with a 34% advantage, yet swung…",Positive,"Any[""1600736022488403969""]",en,"RT @KariLake: 🚨Read &amp; Share🚨

“Does anyone really believe that voters preferred GOP State Senate candidates with a 34% advantage, yet swung…",obj,false,false,false,false,false,false,false,false,true,false,false
-0.7782999873161316,so we trade for a american hating basketball player and not a soldier that's been there longer fuck joe biden,Negative,"Any[""1584349209683439618""]",en,@TomiLahren So we trade for a American hating basketball player and not a soldier that's been there longer fuck joe biden,subj,true,false,false,false,false,false,false,false,false,false,false
0.5105999708175659,for the - is free. https://t.co/itdkvhzvjk,Positive,"Any[""1584349209683439618"", ""1584339387256639488""]",en,For the #MAGAmeltdown  - #BrittanyGriner is free. https://t.co/ItDkVHzVJK,obj,true,false,true,false,false,false,false,false,false,false,false
-0.15309999883174896,rt meghan got a harsh dose of truth about her daddy 😂 https://t.co/ha5yybcxfx,Negative,"Any[""1600736022488403971""]",en,"RT @WayneDupreeShow: Meghan got a HARSH dose of truth about her daddy 😂
https://t.co/ha5yYBcxFX",obj,false,false,false,true,false,false,false,false,false,false,false
0.27160000801086426,rt sports players are more important than a marines .. signed ~joe biden,Positive,"Any[""1584349209683439618""]",en,"RT @lawyer4laws: @hodgetwins Sports players are more important than a Marines ..
Signed
~Joe Biden",obj,true,false,false,false,false,false,false,false,false,false,false
0.051600001752376556,jonathan walker sabrina may dana grey alston brewster https://t.co/wq0pgjifjl,Positive,"Any[""1600736022488403973""]",en,Jonathan Walker Sabrina May Dana Grey Alston Brewster #世界杯 #棋牌游戏 https://t.co/Wq0pgJIFJl,obj,false,false,false,false,false,false,false,true,false,false,false
0.0,😂😂😂😂,Neutral,"Any[""1600736022488403969""]",und,@Acyn 😂😂😂😂,subj,false,false,false,false,false,false,false,false,true,false,false
-0.34119999408721924,still not as good as under president donald j trump.,Negative,"Any[""1584339387256639488""]",en,@POTUS Still not as good as under President Donald J Trump.,obj,false,false,true,false,false,false,false,false,false,false,false
-0.7946000099182129,"the ""wicked witch is gone"" !!!!!! https://t.co/d3bghkvich",Negative,"Any[""1584339387256639488""]",en,"THE ""WICKED WITCH IS GONE"" !!!!!! https://t.co/d3bGhKVICH",subj,false,false,true,false,false,false,false,false,false,false,false
0.17589999735355377,"and even worse, the corrupt biden regime and msm will parade her around like a circus clown while she is on the news and talk show circuit praising biden and the democrats while she shares her “horrible ordeal” and makes more money than ever before. pathetic!",Positive,"Any[""1600736022488403969""]",en,"@MattWalshBlog And even worse, the corrupt Biden regime and MSM will parade her around like a circus clown while she is on the news and talk show circuit praising Biden and the Democrats while she shares her “horrible ordeal” and makes more money than ever before.  Pathetic!",obj,false,false,false,false,false,false,false,false,true,false,false
-0.5105999708175659,"rt joe biden traded a guy called “the merchant of death,” for a wnba player. and left a us marine behind in russian prison in…",Negative,"Any[""1584349209683439618""]",en,"RT @ClayTravis: Joe Biden traded a guy called “The Merchant of Death,” for a WNBA player. And left a US marine behind in Russian prison in…",obj,true,false,false,false,false,false,false,false,false,false,false
0.20229999721050262,rt deserting the sinking ship top fbi official d’antuono steps down as republicans prepare to probe into bureau https://t.co…,Positive,"Any[""1600736022488403970""]",en,RT @MaldonDonmal: Deserting The Sinking Ship Top FBI Official D’Antuono Steps Down as Republicans Prepare to Probe Into Bureau https://t.co…,obj,false,false,false,false,false,false,false,false,false,false,true
0.29600000381469727,thats why facebook is a left wing joke. filthy democrats.,Positive,"Any[""1600736022488403969""]",en,@dergigi Thats why Facebook is a left wing joke. Filthy democrats.,obj,false,false,false,false,false,false,false,false,true,false,false
0.0,"talk to mcconnell, trump, that lake woman in az, mtg and boebert. talk to gosar &amp; biggs. https://t.co/0dbvge3u3r",Neutral,"Any[""1584349209683439616"", ""1600736022488403971""]",en,"@iamgavinjames Talk to mcconnell, trump, that lake woman in AZ, MTG and Boebert.  Talk to Gosar &amp; Biggs.   https://t.co/0DbVge3U3r",obj,false,false,false,true,false,true,false,false,false,false,false
-0.636900007724762,rt you know whose son didn’t store dick pics on a laptop and then forget it at a repair shop? donald trump.,Negative,"Any[""1584339387256639488""]",en,RT @esoryelsnya: You know whose son didn’t store dick pics on a laptop and then forget it at a repair shop? Donald Trump.,obj,false,false,true,false,false,false,false,false,false,false,false
-0.27320000529289246,"intercambio, liberan prisionera atrapada por transportar drogas y marino permanece prisionero... terrible trabajo de administracion biden...❓️❔️❓️. republicans say biden favors celebrities over veterans in griner swap https://t.co/ywyw71xicq via",Negative,"Any[""1600736022488403970""]",es,"Intercambio, liberan prisionera atrapada por transportar drogas y Marino permanece Prisionero... Terrible trabajo de Administracion Biden...❓️❔️❓️.  Republicans say Biden favors celebrities over veterans in Griner swap  https://t.co/ywYw71XIcQ via @MailOnline",obj,false,false,false,false,false,false,false,false,false,false,true
0.0,"rt .@congressmangt elected chairman of the house ag committee for the 118th congress. ""the political landscape in washington…",Neutral,"Any[""1600736022488403970""]",en,"RT @HouseAgGOP: .@CongressmanGT Elected Chairman of the House Ag Committee for the 118th Congress.

""The political landscape in Washington…",obj,false,false,false,false,false,false,false,false,false,false,true
-0.599399983882904,"rt joe biden is talking to reporters after trading a russian arms dealer, the merchant of death, to russia for the release o…",Negative,"Any[""1584349209683439618""]",en,"RT @RepTroyNehls: Joe Biden is talking to reporters after trading a Russian arms dealer, The Merchant of Death, to Russia for the release o…",obj,true,false,false,false,false,false,false,false,false,false,false
-0.45879998803138733,"rt ""ce n’est pas directement joe biden, mais une source secondaire de la cia qui dit à macron ce qu'il doit dire et comment i…",Negative,"Any[""1584349209683439618""]",fr,"RT @MereAfrique: ""Ce n’est pas directement Joe Biden, mais une source secondaire de la CIA qui dit à Macron ce qu'il doit dire et comment i…",obj,true,false,false,false,false,false,false,false,false,false,false
0.0,"the elites love the ndaa. it’s the time they can give back to their handlers and put some aside. plus, if you disagree, well then you hate the troops and you’re unamerican.",Neutral,"Any[""1600736022488403969""]",en,"@RepMTG The elites love the NDAA. It’s the time they can give back to their handlers and put some aside. Plus, if you disagree, well then you hate the troops and you’re unAmerican.",obj,false,false,false,false,false,false,false,false,true,false,false
-0.23499999940395355,"rt if you hate donald trump more than you love your country, you are the problem.",Negative,"Any[""1584339387256639488""]",en,"RT @NickAdamsinUSA: If you hate Donald Trump more than you love your country, you are the problem.",subj,false,false,true,false,false,false,false,false,false,false,false
-0.6572999954223633,"i'm not upset, i'm overtaxed and burdened by your puppet in chiefs america last agenda. failure is viewed as success by democrats and it's leaders. it's not acceptable to myself and many conservative americans. facts over failure.",Negative,"Any[""1600736022488403969""]",en,"@StreetsMilton @RitaLTraVel @dom_lucre I'm not upset, I'm overtaxed and burdened by your puppet in chiefs America last agenda. Failure is viewed as success by Democrats and it's leaders. It's not acceptable to myself and many conservative Americans. Facts over failure.",subj,false,false,false,false,false,false,false,false,true,false,false
-0.4767000079154968,oh and by the way... paul whelan. paul's the wrong color. https://t.co/oc1iyaaaql,Negative,"Any[""1584349209683439618""]",en,Oh and by the way... Paul Whelan.  Paul's the wrong color. https://t.co/OC1IyAaAql,subj,true,false,false,false,false,false,false,false,false,false,false
-0.7095999717712402,rt sick of hearing the republicans are putting out flawed candidates is why they are losing. really? vegetable fetterman beat…,Negative,"Any[""1600736022488403973"", ""1600736022488403972"", ""1600736022488403970""]",en,RT @1bigJawBone: Sick of hearing the republicans are putting out flawed candidates is why they are losing. Really? Vegetable Fetterman beat…,obj,false,true,false,false,false,false,false,true,false,false,true
0.0,trump 2024!,Neutral,"Any[""1600736022488403973""]",en,@WhitlockJason Trump 2024!,subj,false,false,false,false,false,false,false,true,false,false,false
-0.44040000438690186,rt joe biden really just traded “the merchant of death” for the basketball lesbian who hates america,Negative,"Any[""1584349209683439618""]",en,RT @TheJordanRachel: Joe Biden really just traded “the merchant of death” for the basketball lesbian who hates America,obj,true,false,false,false,false,false,false,false,false,false,false
0.0,texas republicans unveil sweeping border framework ‘by texans for texas’ https://t.co/grokgd9th2,Neutral,"Any[""1600736022488403970""]",en,"Texas Republicans unveil sweeping border framework ‘by Texans for Texas’ https://t.co/gRokGD9TH2 #FoxNews 

#buildthewall",obj,false,false,false,false,false,false,false,false,false,false,true
0.0,"rt house republicans on wednesday elected lauren boebert to a leadership role in which she will advise them on policy, a textbo…",Neutral,"Any[""1600736022488403970""]",en,"RT @duty2warn: House Republicans on Wednesday elected Lauren Boebert to a leadership role in which she will advise them on policy, a textbo…",obj,false,false,false,false,false,false,false,false,false,false,true
0.0,https://t.co/8lyugd8gag https://t.co/quvkjggl0s,Neutral,"Any[""1600736022488403970""]",zxx,https://t.co/8LyuGD8gAg https://t.co/quvkJGGl0S,obj,false,false,false,false,false,false,false,false,false,false,true
0.4575999975204468,"rt who else is more interested in the billions of dollars that donald trump‘s son-in-law, jared kushner, r…",Positive,"Any[""1584339387256639488""]",en,"RT @MadeInTheUSANJ: @DonaldJTrumpJr Who else is more interested in the billions of dollars that Donald Trump‘s son-in-law, Jared Kushner, r…",obj,false,false,true,false,false,false,false,false,false,false,false
0.0,democrats,Neutral,"Any[""1600736022488403969""]",en,@JackPosobiec Democrats,obj,false,false,false,false,false,false,false,false,true,false,false
0.5758000016212463,"rt ""i sent out so many get well, send out so much of anything"" -- herschel walker on a get well card signed by him in possession…",Positive,"Any[""1600736022488403973""]",en,"RT @atrupar: ""I sent out so many get well, send out so much of anything"" -- Herschel Walker on a get well card signed by him in possession…",obj,false,false,false,false,false,false,false,true,false,false,false
